	t10	t10	t10	t20	t20	t20	t30	t30	t30	t40	t40	t40	t50	t50	t50	t90	t90	t90
eco_gcs1_t03851	108.7671014	82.69512253	83.72137595	113.045572	93.69657267	80.80907394	98.07079153	57.47313332	70.50814901	83.06052834	48.79066173	64.07624007	82.69042304	43.99495831	53.76085788	38.59903336	29.27603756	27.26620687
eco_gcs1_t01176	80.0451461	68.67607874	52.56950509	78.08799418	72.27352647	45.08910127	86.37438407	63.08432371	65.6440346	87.43751556	62.35386241	70.40818649	99.53195119	75.28929401	63.36781865	104.8273171	61.91709242	81.82949406
eco_gcs1_t05701	352.5542515	299.6301355	321.6347478	286.5122343	263.6857817	215.3479841	275.1027202	275.1747909	251.377093	250.0975009	229.0292185	243.2275124	270.6035593	232.2641919	244.402212	255.8808741	290.0854636	322.3919218
eco_gcs1_t01093	542.2877815	397.0557495	382.3154853	564.1251035	412.2299799	317.5840668	540.5590337	391.0328968	316.1292693	508.4880592	338.997623	369.8238319	525.599798	352.7649682	379.3274605	550.6386325	567.2021236	553.9661605
eco_gcs1_t09514	1242.982782	1096.992318	1138.682692	1091.320789	1011.846672	710.4470999	1085.029122	1159.009097	912.9807882	897.7775173	936.200243	821.1653507	600.9415523	685.8607868	586.5842659	378.290018	433.459956	467.1218353
eco_gcs1_t11936	33.21108617	36.07704959	44.78839864	31.8279224	34.63670329	47.77243422	27.64441909	30.63457451	43.20678884	26.10461513	28.79094131	29.74376483	26.40519843	30.42501439	37.16834311	26.32965756	27.86176017	24.72702991
eco_gcs1_t02655	130.0674124	105.4211297	94.12998004	115.5677148	114.2849552	59.92302933	108.5494489	79.15074687	73.80220155	106.0784512	65.1191766	65.74481407	104.4280916	64.39164783	62.50075712	184.3043631	106.2024044	113.310587
eco_gcs1_t02933	21.93376019	19.81702588	29.09120948	25.56102704	27.75520663	25.43342629	23.1326096	25.22997211	30.32133585	24.16566605	21.23735037	31.18219069	22.58883139	17.81702669	31.46303689	24.73193193	26.23685911	26.78080281
eco_gcs1_t11876	26.56211794	52.8042012	31.71598893	19.98742872	21.13660306	40.60467489	24.17291046	29.04021482	62.76578361	28.60808656	62.6418338	71.13957638	26.9806286	69.38362708	27.81799906	75.0428409	40.94127236	40.60233979
eco_gcs1_t12321	410.4112969	375.1150813	345.4495575	519.1524072	817.7692744	299.7748076	532.8773463	792.8373404	404.1830694	534.3155264	748.6314993	428.5226076	935.3336319	666.0234683	495.0724955	995.7672627	1296.206083	687.6366966
eco_gcs1_t07275	6.591877633	15.19180585	8.929659599	8.272775088	9.924380176	17.99409871	12.32168997	8.871371083	15.8272003	13.42330585	13.23778397	14.94491442	11.9529256	14.61962773	19.45670466	16.51647977	15.63010429	11.2739179
eco_gcs1_t01635	25124.3509	19093.52134	19558.41625	24919.6772	22761.882	16563.91008	25827.23208	19048.74202	18207.08199	24933.57975	20070.23701	19522.04141	26393.18748	17424.91102	15469.13793	18394.57868	14210.79884	15905.72849
eco_gcs1_t12238	714.9364147	681.8873033	689.8899014	724.8800412	835.8048246	659.4065528	787.3625965	711.2605668	784.5402802	839.2494913	825.2734279	848.8158925	918.918297	823.8871102	891.5741748	916.209613	990.9402582	1061.145637
eco_gcs1_t10068	131.5406546	101.3598216	120.6902009	106.5661036	92.15510724	85.94175683	87.95198802	62.66876616	80.94067041	64.0867387	40.00701415	61.09176674	53.89351903	51.8874731	55.37549618	49.33487389	46.52081201	59.2960554
eco_gcs1_t04727	66.18236683	59.73929037	65.35952482	72.26504167	60.72523816	44.62181916	56.43171257	60.37289969	37.41845003	59.72737408	43.43443579	44.54506584	60.13772281	39.44429005	44.70450167	40.35776246	40.99375911	43.81123399
eco_gcs1_t07210	159.1005244	140.0193997	173.7223364	210.7746746	181.4956063	161.1636987	224.4906273	282.1633065	232.0346488	198.2584023	269.319859	241.6239199	186.976465	225.9071554	188.3988185	113.734209	135.557004	145.6831403
eco_gcs1_t03169	552.9490406	406.0520894	600.5337387	478.6430492	289.1381396	260.585932	242.560738	230.2137741	217.344894	269.712779	184.9781945	180.3920906	204.5069403	152.7000931	205.4891142	195.4972367	329.1624152	311.0865736
eco_gcs1_t09503	227.2555771	196.4460793	248.6020788	244.5651333	228.2487782	179.1903763	262.3715655	214.1709484	205.2672656	233.7324964	203.6068984	218.4371529	250.9238899	197.1498415	234.2815623	123.952132	180.0360288	180.2331894
eco_gcs1_t02932	23.14411128	21.43509996	38.23844652	16.77232136	21.96014619	19.49169572	18.6646542	18.16983079	18.65168152	13.94751648	16.00477585	26.55207544	18.68442796	13.25669442	31.14108747	16.54540919	14.50912724	25.32502356
eco_gcs1_t07410	318.7689835	240.057257	307.9783068	327.0796166	334.6781009	257.0953165	254.4868119	279.6450498	247.4419329	207.6231354	255.3651852	218.4728333	209.0292459	213.3365082	226.7553739	117.6831893	189.7624863	168.6630425
eco_gcs1_t02097	1699.943352	1581.691538	1900.523084	1349.259358	1434.505723	1204.299969	1264.87004	1148.393991	1272.186113	1204.097716	1177.226521	1266.869901	1380.988757	1158.528771	1488.962514	2339.425944	2329.422035	2602.583903
eco_gcs1_t11256	29.26139441	27.17344948	37.99494167	28.52826279	26.28688768	29.10895981	23.2442824	21.68951936	22.92046191	20.85927158	21.58644695	20.19899111	22.26944297	20.59494022	25.55678691	20.2018781	26.48559205	30.58786315
eco_gcs1_t08568	6.972037076	17.76742148	8.883366787	9.368973304	12.29808986	18.36224741	11.52611954	5.608354938	10.92596608	9.492485181	8.905845211	11.51895149	13.6571365	12.51244315	15.12247218	26.75469726	18.7152492	15.69112761
eco_gcs1_t04985	153.2744405	140.0648629	107.4552749	175.4209378	119.4273409	99.61348004	145.4908172	131.3808805	94.41215926	131.8162799	125.1146819	82.92570286	117.5091296	78.13404707	93.81366859	68.93686113	87.01027388	75.18642361
eco_gcs1_t00175	567.1507525	435.1980252	492.9723023	569.7989272	531.2321771	377.4890246	587.5877579	406.8919215	407.3517165	624.0036693	519.6158005	462.1185296	836.247615	419.7687217	564.2589914	608.1215816	640.435614	607.5044367
eco_gcs1_t11623	126.9753027	119.2837757	84.52821371	137.5119235	139.0790048	74.46301057	131.3712043	95.53693334	73.12207289	121.5126489	109.5416196	74.11582756	138.5824268	80.51845925	85.20013278	86.58583936	99.57140185	70.0404724
eco_gcs1_t11176	133.6348055	348.5175971	185.3812565	135.4626831	136.8699546	186.6890676	205.775646	159.3651746	377.2565038	214.078629	344.7334289	315.7007079	227.6003588	401.9535723	214.7657748	619.6684734	290.6141349	308.2765367
eco_gcs1_t02515	163.0516227	107.4490669	100.455134	347.373338	299.8992913	163.7671175	388.4082083	357.7293951	251.5977423	436.8817966	404.6187412	271.0041585	421.6579924	328.451243	309.4963866	26.12402865	48.28112504	23.75385721
eco_gcs1_t00783	5.964230728	6.234366772	6.313893393	4.573292086	5.18702345	4.360767276	3.015116858	4.162414722	4.182450484	3.393067044	3.358407153	2.904894274	2.617341631	3.289265088	4.017161247	5.4412997	5.280827457	5.914615666
eco_gcs1_t03215	278.3102154	230.0702411	319.6068383	389.8882721	314.1361071	249.4383276	404.1774644	445.7513377	443.3679642	453.5307632	487.7096861	461.1203104	567.6520681	498.5879474	555.5291588	401.4848372	672.6557304	542.6052598
eco_gcs1_t11419	252.1555819	193.9452027	180.0116523	201.2775536	164.6557703	105.4737404	154.2130344	135.5052133	102.0065335	109.1729767	89.68485103	69.47122714	114.4644139	91.83433896	86.57253403	83.22901139	58.78010955	69.162403
eco_gcs1_t02560	10.55111467	8.622378923	12.33853616	6.914225677	11.68756428	7.488649037	6.999392048	7.806943152	8.03229222	15.24186855	4.767275628	8.90792267	13.84516409	10.85467354	11.05832683	10.1767706	13.1538451	10.38189044
eco_gcs1_t05518	54.21275387	57.697897	66.85739644	64.12250599	83.36679505	55.48039371	63.25796453	66.31886508	62.97225966	55.53372595	61.79614701	90.2948878	78.36550148	61.24768203	89.62633094	60.01800527	58.45648627	88.93019039
eco_gcs1_t06353	6.37712758	11.47117077	9.491804337	6.132732225	9.13497635	20.47706299	11.75870807	4.382164467	6.20745513	7.365713697	3.60908963	11.00568492	9.708445887	9.490802362	9.946114743	17.68592323	8.791018242	6.665623592
eco_gcs1_t06216	156.7591928	122.9587317	191.5573618	184.8487301	156.3839757	174.5700296	199.9828029	218.2345376	225.1365437	185.4120219	222.36348	203.9483231	191.6137865	203.5634167	224.0340801	186.7106206	221.287129	256.5593341
eco_gcs1_t01848	7637.608986	5935.764845	7992.137261	6639.636847	6406.725891	6540.386127	5543.632579	7307.462563	6574.985783	5286.636799	6667.786387	6569.73322	6365.892053	6279.860062	6592.565229	3464.773344	6044.752439	5435.032595
eco_gcs1_t07800	5.037506433	6.197158422	4.986430103	5.698433287	8.770389011	10.6871343	5.105541636	7.883566203	5.244447082	9.981523079	4.429503518	6.528367664	7.421307766	6.132426837	12.06688706	6.796982999	7.402475212	7.627176968
eco_gcs1_t03791	442.8986833	416.6824028	441.1296	407.9189724	420.2986869	320.4744561	406.1143336	349.1709242	415.2962449	461.8980149	1335.044132	469.1885141	660.1671027	431.8857298	598.7173063	1306.005834	1282.170043	1425.53255
eco_gcs1_t06547	1280.093925	1042.911931	1084.820827	946.2711236	897.3245129	642.6623394	673.3000818	603.109866	673.1008375	698.9266949	472.6055397	527.0620358	613.0531311	411.4049856	485.7772693	909.7142502	874.298495	926.2718552
eco_gcs1_t09926	322.3010796	257.4017871	536.3978854	309.2715183	287.1214443	428.4674069	267.5884681	424.0988164	509.6572683	288.0398515	426.4828179	464.6485445	324.5123528	371.6690078	485.5069961	505.8300232	1050.446674	1234.9527
eco_gcs1_t08270	2.447856997	0.999004902	1.903172983	2.634418983	2.022130535	0.676489264	2.651551569	2.645781838	1.848037568	1.516042862	3.445199326	2.606545279	1.675207318	1.721397231	1.465563356	0.8894254	1.853542902	3.044306248
eco_gcs1_t02766	2052.306544	1585.541735	2597.816658	1967.460652	1734.277043	1910.95114	1960.240086	2891.670593	2973.952496	1996.266171	2735.530738	2898.304685	1975.388754	2761.292926	2497.597744	467.8341725	723.4486229	846.9286395
eco_gcs1_t04012	231.3733793	168.2457633	234.2836544	246.7403512	149.8696246	193.3697052	128.5365639	178.3652903	187.4921642	167.5569716	134.2804938	166.2551007	137.4467846	138.9274875	188.536376	132.2227968	141.9429559	161.8469589
eco_gcs1_t12113	1153.476778	940.0224514	1346.563541	1004.263963	981.6669396	872.4487649	620.5187692	955.8216205	865.0101557	535.8608676	884.8727812	677.9916014	569.4519766	700.9918288	722.8380811	282.4228511	721.3370969	476.8290338
eco_gcs1_t00978	802.7409992	702.5105755	1044.332646	789.1162394	838.9145981	762.8351086	669.3605583	694.6712408	769.0571035	602.9779638	748.8316689	713.5912647	639.1082495	656.5995299	720.8867049	559.1258179	721.2795704	749.8987505
eco_gcs1_t03248	2549.040171	2038.527333	1847.685226	1827.426482	1272.192059	775.077787	1403.967462	905.6712664	833.5208676	1236.316023	820.4367177	779.7945013	1053.789355	776.9477071	664.348689	7759.728835	7648.018857	6136.038574
eco_gcs1_t11820	116.2704141	102.171532	124.4860887	120.0344476	142.4682983	117.8750946	114.4527486	131.5895562	119.3081191	106.4768985	127.6808028	115.2157872	132.8907776	114.3840845	156.6245382	221.490392	367.1347853	281.8823591
eco_gcs1_t03844	2.923620289	4.07783971	3.803946506	2.694078333	4.599424033	10.83590827	4.700378965	3.073580705	2.351605622	2.078232722	3.194010495	2.840830565	2.584599826	1.958564962	5.030715821	3.674015607	3.862273272	4.540252847
eco_gcs1_t04408	754.4218572	657.1827101	1253.743454	672.9406023	574.9512179	824.122525	599.9232002	773.0974972	866.1811477	532.0450048	875.9984989	871.0796884	546.6934837	847.8129549	912.1664062	526.9966362	1000.963048	937.6615659
eco_gcs1_t05027	91.12845092	85.29914889	135.4905854	87.04718724	114.0715499	78.3709516	69.55313297	126.6192373	96.30348497	67.76715618	102.6636925	97.77792082	66.87608814	91.08923178	92.02742739	27.4175732	80.45094788	63.61797537
eco_gcs1_t02019	135.4854006	114.4071821	104.4085441	158.8633286	151.5732189	102.1626292	169.862894	141.3968962	132.6430171	179.7230481	128.0948083	132.2859344	197.6877108	122.7663598	143.5527641	146.4506804	117.9433817	130.4788534
eco_gcs1_t02386	13.81989875	13.38634316	16.00841431	16.8079643	15.96668296	14.53321	14.43490988	18.99206259	18.21656149	16.90501738	27.95302019	15.83978064	17.13405283	19.89524028	20.7780073	12.81738745	24.75351781	19.72166616
eco_gcs1_t12468	124.2388882	138.0708447	85.56660544	90.90876937	128.5828119	85.60904416	116.6312302	77.4848138	77.68226185	110.978695	64.09809509	86.54989251	72.73183483	62.34278762	57.4146987	85.26199763	57.27809898	87.89683953
eco_gcs1_t01644	10845.25369	9159.656488	12303.63991	8668.792459	8007.075007	9051.966284	9309.885355	8672.680608	10068.61418	9867.722359	8820.448759	10865.43478	9812.741656	8296.827911	12421.97583	17295.45685	20637.86367	25906.24985
eco_gcs1_t00936	83.22579762	69.39630761	74.89901136	181.5658872	158.1272904	145.3231338	194.1647151	228.4931627	189.7708468	197.8160722	303.2387833	196.0609034	200.6891144	189.9206285	187.574771	65.79480965	83.22876259	80.54827674
eco_gcs1_t11042	5469.897023	4420.152426	4369.748418	2468.437502	2766.545166	1820.125208	1711.711607	1586.719957	1614.358788	1483.780772	1310.430122	1369.073942	1149.975921	1089.061707	1200.606744	380.2472465	433.1473434	554.1483529
eco_gcs1_t07150	266.7458995	224.633048	229.0236295	255.6368203	226.0606227	181.5728593	236.226988	159.3102796	200.1542076	233.7303753	153.1277704	174.7387754	268.9987025	141.5559786	175.6442959	263.9065725	191.1489016	195.8317738
eco_gcs1_t01803	7995.690167	5915.091964	6054.136052	6678.229494	5978.518127	3992.374249	5672.842098	3976.758528	4032.335175	4483.906737	3281.892583	3414.55786	4386.937752	2607.437523	3192.197509	1887.903072	1792.021295	1943.03804
eco_gcs1_t09453	2.774194838	3.46190875	2.379873619	2.263655064	2.751491682	7.992614587	1.981796887	2.138662912	2.021337068	1.250889051	3.502912801	2.115969654	2.126596815	2.42274598	3.089015133	3.519200356	2.021942202	3.240255402
eco_gcs1_t04177	14.72678686	11.5854802	13.14702791	17.60144517	17.19612299	14.58328031	16.74386936	8.281791255	11.83728186	17.65498278	7.464258443	14.22576674	22.90236007	11.1250411	17.28866064	18.64149856	9.261744116	16.77383731
eco_gcs1_t04412	390.7093962	349.2488898	371.2862093	386.4352951	287.406151	276.8920464	343.91303	258.9034652	271.8451956	319.1566586	226.9743101	275.1831523	352.1162525	246.583185	275.4973084	432.0236204	334.4118315	386.06327
eco_gcs1_t02806	373.8345159	349.8281459	592.4301989	343.8377301	440.8427368	559.5510008	347.8216588	557.3462433	431.4571293	292.8318909	670.5324877	642.8279155	416.0190279	646.9859076	503.0983988	350.7057208	936.4793886	895.91968
eco_gcs1_t10155	585.658565	515.7792091	470.2996839	328.8523627	337.4604345	176.0764979	203.3700557	231.5978492	186.8187427	195.0834347	170.3686926	151.3775935	204.1138938	146.6020147	164.3148462	169.7074458	223.6303817	220.8494642
eco_gcs1_t02078	26.51903507	29.52214171	20.5397906	27.64200423	24.06316116	20.45033843	25.5454056	23.56853373	18.15551007	25.51952592	16.22652777	20.60455177	28.85766209	20.06241556	19.44202934	39.79445634	38.87729114	38.66102518
eco_gcs1_t10337	485.2629022	419.655147	530.4265071	292.9562891	317.9835991	268.8187538	185.5081613	197.9709904	195.4588642	135.4298631	139.4705358	159.1059432	136.9176781	108.3067279	149.3800358	117.0032746	152.8441892	169.8769085
eco_gcs1_t12479	2335.00193	3039.046823	938.3703404	2024.742738	3832.13574	809.2530448	1897.629431	3106.948338	925.9887751	1617.737724	1964.861015	921.6676144	1248.481638	1136.975362	570.3649549	778.7455489	891.5913797	510.1167222
eco_gcs1_t10679	3.247530784	22.30798624	6.517420865	3.950931074	9.813758235	27.24169723	7.908615075	3.827935457	10.11223562	6.979918639	7.6474657	11.21127147	6.877588832	12.41528475	13.47985894	29.18768065	12.02408763	6.994824231
eco_gcs1_t01680	13600.12038	11577.36781	14657.55756	12847.74265	13089.68366	12379.3114	12172.90486	15294.41848	15470.68392	12955.75008	15366.10153	14943.78424	14814.87292	13483.5766	15816.41489	21042.6066	31115.05201	29696.94795
eco_gcs1_t04514	34.5093401	28.44601636	33.3897245	35.70477103	42.34186669	31.4990706	37.26520486	38.27198635	35.06843903	36.14455051	39.02975004	37.99061794	41.87116024	31.48225723	36.46181256	40.38769538	50.48999028	50.5140654
eco_gcs1_t11396	5756.719415	4446.100178	3731.649657	4436.570668	3828.251905	2402.277891	3335.383509	2681.390221	2686.391696	3465.362079	2510.002605	2655.014591	4264.037478	2362.157239	2838.382696	1418.85983	1386.209291	1350.048098
eco_gcs1_t04148	71.0089742	51.36639066	56.98428092	139.0425843	126.4817856	91.72082221	247.4285243	219.7945095	187.1030043	325.48293	275.4028237	259.8058923	327.6450907	290.6146089	230.6739311	97.23337885	107.3255673	98.19576028
eco_gcs1_t07194	675.6013787	447.4532056	369.8851503	550.3520229	431.12477	298.300729	518.6596182	578.7116348	322.7193938	575.5613145	665.8311807	316.8708118	457.4722323	562.8788693	309.0224981	456.9911591	689.7081029	390.1044535
eco_gcs1_t04977	362.9958415	313.5284038	445.6165649	479.3665832	440.070292	327.8899795	491.2654803	559.2271889	497.3885434	533.1826434	612.8548127	572.9301575	452.6823321	593.4931219	513.2030851	453.5291068	579.8303028	607.980478
eco_gcs1_t02562	56.73864395	187.4375003	86.03973749	45.36335113	36.47326977	103.3602175	63.88416145	75.05606699	198.9976546	71.28418438	203.0260962	165.8978212	91.36970559	208.7009489	48.45697785	254.6813162	172.7233234	138.5535502
eco_gcs1_t06238	796.1393357	753.3010696	1090.011462	600.9212918	647.7324276	697.4529592	612.04299	707.8032932	746.2518168	683.8999334	776.3977201	849.8134086	881.5473254	758.3743066	1042.800016	1280.169208	2118.481134	2216.152138
eco_gcs1_t08290	8.628315609	38.67128184	24.8599849	14.1133366	11.84510963	31.02368612	14.95021389	18.33079111	57.94313363	15.56838634	60.06545315	46.86193973	16.99673511	67.95188239	24.8002367	47.61178205	47.23833516	38.50890411
eco_gcs1_t10787	58.70621947	50.61017466	51.22586806	47.61393509	54.09360761	44.81395615	43.2297154	24.99742878	46.63133577	34.43902092	26.26709542	33.10499253	33.65881258	27.93962064	31.28798869	61.77796898	30.99065508	46.21544638
eco_gcs1_t12415	131418.9519	133205.8665	108443.5405	118551.8703	140433.4364	60057.87483	103027.4826	70703.49853	88994.17479	108847.0815	68266.86824	83012.77825	129324.0427	62949.32509	81909.2558	131348.0477	137483.1684	110884.6124
eco_gcs1_t11692	38.07857498	31.4531221	57.16102385	33.80516351	31.13804659	34.72201432	30.60303842	46.81114309	42.63094772	29.55659432	36.59782969	44.75752558	30.50553075	44.26235959	44.64334488	32.66326498	66.44297066	61.09653319
eco_gcs1_t06812	3219.537428	2319.083262	3307.951327	4558.060164	3361.791328	3503.376374	4845.783627	5340.59295	5262.77603	4762.923138	5493.907709	5343.238413	5029.050386	5095.697495	5571.298172	6750.911755	9837.549531	9748.936533
eco_gcs1_t07432	39.21170235	47.17434172	35.234037	36.57372825	42.72374096	35.66161499	44.31034471	28.10817112	34.72920426	36.99749298	34.0526046	33.66000243	41.9501831	40.50188898	36.67834106	58.87158647	36.9122738	39.94233254
eco_gcs1_t05852	41.14513071	40.25245876	41.99335203	44.46239207	50.15373284	50.11999893	40.75234306	39.77673751	41.68698153	45.32835696	48.49737559	44.45087283	51.82307633	47.95589112	50.0277745	43.68649486	54.13229233	42.85316211
eco_gcs1_t05035	30.77691545	29.50409536	46.94384145	30.05561315	25.16160118	32.39857293	23.50619822	37.32901772	37.84381265	21.38170195	29.93207209	31.87769523	25.69159618	32.90667766	34.2651448	21.96506056	33.73818118	39.25685286
eco_gcs1_t02690	58.74819114	52.1110209	46.2081307	50.04884954	49.82544282	33.73128872	56.48824445	47.73543843	42.76050429	61.20823517	39.63959639	45.54670396	65.94179317	43.30986776	45.19089472	74.36504401	56.57082279	53.80964371
eco_gcs1_t00586	53.86446598	52.38568824	38.29604102	69.83099584	70.06099834	50.95951431	92.12014927	85.52869748	52.01344123	115.7893453	95.60631307	87.46654627	153.0431691	111.7207422	95.82407194	152.3540598	161.4889844	156.0488339
eco_gcs1_t02496	4.40250316	3.828377678	5.395589297	4.954154473	5.24095385	10.19521404	8.211489731	6.160657108	4.279146714	9.228193049	13.81652147	11.32436816	9.287038007	6.612384582	7.425340925	4.695924432	6.677274175	10.75203105
eco_gcs1_t08625	29.31973991	26.49231884	27.76265622	38.63987448	36.35133817	31.86593326	44.99222719	41.37121126	40.88197842	44.17612363	39.79726352	36.86301768	31.78392196	34.20430228	27.1765858	24.67124703	10.52432993	12.12084006
eco_gcs1_t12289	22.25850863	12.07394793	13.49705416	19.45708964	16.91634366	1.55506213	20.53264064	14.27585801	7.373265581	20.98299477	5.238603943	8.692932568	13.31888435	11.6819218	7.426381705	19.46758336	18.77636613	23.49123077
eco_gcs1_t05414	613.5032875	491.1950165	945.7763667	555.2001406	597.8805258	756.458946	495.6116393	829.3927315	848.289651	452.487738	808.4261028	811.4450468	467.9351287	729.7558246	798.6132948	898.3021716	1748.547833	1936.56919
eco_gcs1_t09157	46.73705575	44.75224174	40.33264116	38.87531363	47.30253674	42.31338995	40.73032642	28.02915709	31.36496103	34.65085784	27.8507066	29.20393554	33.78496739	22.99995067	28.56706442	32.51013331	22.22557357	24.47650282
eco_gcs1_t06280	3.552319687	6.207313189	4.645131762	5.981559385	6.791095204	11.34339104	7.030612846	4.890834003	3.932700337	5.071740851	3.419546317	8.156230829	7.371021718	6.589974139	7.539854929	14.21883925	5.114316287	5.512600951
eco_gcs1_t07235	11.70093075	21.87381127	14.31024328	9.979086533	15.07726081	24.17565428	15.80765864	10.71020748	14.71135207	17.22882801	12.63420786	14.12189687	14.08492627	15.7742664	18.27163796	28.35732319	17.27007544	16.28650511
eco_gcs1_t01980	15.5664264	16.10628618	9.162040405	16.95569313	20.57222533	13.28170432	15.44719406	17.62343716	8.220611561	11.27685868	7.788779089	7.796812883	10.52958495	10.38488235	9.852854849	8.921372258	8.444553828	6.220719337
eco_gcs1_t08061	50.93943918	37.52665577	68.57532803	45.63981293	39.31364843	68.7463611	44.03530413	49.11467246	77.28769423	50.67995828	52.40981259	77.61932482	53.42606195	55.52097346	75.25423084	43.11910484	44.47844856	54.6485036
eco_gcs1_t09201	31.02952061	22.07002175	29.03596721	41.99856411	20.16564834	15.02582354	12.45839022	6.757963369	14.5672851	25.32822865	12.68757256	10.31651554	11.27912817	5.721910883	8.007982189	14.27338732	9.731347553	11.60730746
eco_gcs1_t12001	3427.174779	2584.51841	3992.526421	3320.969624	2098.292793	2972.68139	3536.004501	4272.240661	3650.327028	3579.084865	4385.618155	3713.872913	2270.175535	4282.275699	3929.354778	3643.078299	5929.389577	5379.703374
eco_gcs1_t02860	708.7417353	531.2634599	640.4488674	803.1027524	642.1154859	490.6345457	863.7760904	723.3997788	654.8453244	813.7993519	666.7969092	689.9167541	784.6198507	728.9958134	721.2059263	419.967178	475.708759	455.4223224
eco_gcs1_t09342	78.98465734	72.2621194	78.54651955	96.2731499	74.60004711	69.77884114	94.69482819	97.465168	93.28658667	90.83896819	91.90367897	97.65226301	89.95976217	76.16748821	81.94875028	101.9517298	105.9753958	113.7780613
eco_gcs1_t01765	317.5718992	233.6489975	312.2349699	262.2104767	181.3691396	202.0169277	237.4214025	218.9624783	234.4356816	188.0558823	182.5764957	224.7145769	174.9652089	192.4912463	198.6692172	470.5822861	576.3988765	747.8066894
eco_gcs1_t07034	3731.800365	2907.043431	3261.790139	4360.302976	3480.601165	2848.850547	4111.285894	3203.916838	3243.578678	3928.548354	3226.338938	3162.844653	4883.018787	2847.781034	3532.797163	6793.813459	7812.549913	6771.290338
eco_gcs1_t04665	174.9288558	127.9924686	191.7214782	149.2719318	128.3487679	138.9373696	119.1923649	146.9823818	146.1284822	107.0171172	167.2335944	140.3659806	99.55675088	131.3375204	128.3822001	209.1019304	279.9795312	279.8480484
eco_gcs1_t03394	12.72937141	11.21362847	8.767745868	12.06186187	11.49479789	7.798740178	10.77744801	9.980307774	7.015671922	10.78502377	6.534775018	8.802739902	9.460633517	7.226842202	9.847395656	6.436096561	8.814199973	6.41751872
eco_gcs1_t10221	388.7733589	334.8004484	474.4031687	367.0015391	384.3157991	340.549867	348.9043629	420.2057849	402.6871655	330.2975473	385.5638435	422.7610092	387.3291284	396.7120188	462.734001	601.9081341	735.6902227	845.2025963
eco_gcs1_t03440	520.7540333	443.3113656	437.4449236	483.3465972	582.0112073	318.901962	469.0966565	499.7456065	391.3812778	481.0814296	402.1907454	386.1961406	503.0141359	347.1474572	403.8371012	561.0446351	720.8740523	581.5120097
eco_gcs1_t09405	31.26909702	32.79107109	22.8776785	32.06297049	30.55840912	25.13195278	26.70000821	16.72322019	15.09587484	23.76087307	13.53398178	15.49415755	22.72721084	16.26640156	19.2077071	24.30989143	18.71850661	18.85593113
eco_gcs1_t09439	32.66279994	37.72521069	30.50385713	27.36371132	26.66657574	29.82554491	24.58875613	18.50609587	28.75121886	37.09949783	19.34961749	22.66608761	21.49120222	26.74858361	26.62822556	29.81375366	49.18743753	21.45209946
eco_gcs1_t04829	90.72714222	88.31601641	122.4809394	98.43248176	101.4029155	78.17361711	65.68968482	61.65914431	75.32351999	55.79659483	46.74922677	62.56256083	42.71373773	52.05233669	51.3459706	44.03022751	43.02829579	57.73374292
eco_gcs1_t06810	1172.2931	882.9904434	1113.314577	1499.996411	1330.347256	1086.417718	2157.848124	1983.482402	1890.80617	2383.29093	2385.315271	2212.140197	2768.871671	2508.018251	2515.004941	1440.394202	2280.958636	1868.086083
eco_gcs1_t12228	2710.669558	2172.590083	3683.765092	2241.538942	1912.298799	2517.723214	1798.465199	2429.91373	2256.622421	1633.293203	2665.442176	2311.888125	1781.669182	2208.054634	2341.181702	1288.493846	2265.40942	2345.636894
eco_gcs1_t12251	1030.268538	811.3739752	732.765734	925.2599216	984.1680802	564.4185726	831.1019654	624.8226091	682.6981856	940.8833058	753.0187136	707.7347481	1116.99661	691.0686716	880.6529157	1207.231841	1581.510822	1336.985858
eco_gcs1_t11025	16.67000363	24.9453167	14.82925884	11.37083948	19.22043445	31.34517483	11.69527667	10.25259893	13.45437835	12.98198487	12.75699655	12.98302452	13.05424685	20.37532266	17.22887227	24.00976627	14.83683833	11.6071635
eco_gcs1_t11972	4571.587632	4164.797703	10566.16135	3768.521417	4071.061496	6795.545579	2816.162334	6719.613024	7688.805183	3211.272476	7405.068206	7942.595586	4542.96036	7786.753379	9573.238058	8292.7974	24613.41718	25995.70663
eco_gcs1_t06858	9.932412236	15.75395937	13.04087697	12.49592129	11.94132902	20.57982153	14.38666218	13.09050255	17.73642824	14.44523175	15.23612859	16.62639204	16.08048111	17.68331076	20.52453531	23.45300603	23.89979579	23.66509996
eco_gcs1_t11496	4.299129259	5.767220609	7.424315965	2.913020653	9.064897466	12.54086746	2.828004505	2.195726408	2.242522243	1.693402101	3.399193005	2.955389489	3.034330597	2.655195507	10.00056669	4.140284149	4.865178393	1.744948496
eco_gcs1_t09661	26.10878928	33.54693713	23.79877366	24.6958871	25.82291311	22.35964238	15.80262109	22.37414917	23.84773839	18.87537379	22.76633215	19.78910901	15.54745438	21.9840627	20.37189939	28.42752421	20.80153434	31.58705028
eco_gcs1_t03598	43.11995411	39.95516262	42.61144396	37.97241115	39.4774694	35.16083262	28.08353002	35.01576951	30.61873566	25.46945412	23.34673513	23.11141464	17.51271905	19.92706569	20.13173481	18.0866638	12.43261457	14.24899722
