	c10	c10	c10	c20	c20	c20	c30	c30	c30	c40	c40	c40	c50	c50	c50	c90	c90	c90
eco_gcs1_t08015	2835.615682	4649.748911	3281.619215	3394.971063	5017.901567	3201.751112	4177.151464	2534.030102	3107.756428	3497.634925	2652.572684	2385.30349	4130.542611	3006.599448	3689.135687	2431.253116	2650.86528	3681.899564
eco_gcs1_t06809	117.3233407	105.0679053	138.1916684	116.9153206	108.8764086	135.3302678	114.6252527	136.9352499	158.9640826	94.41538603	125.4916658	128.1060533	106.1550121	139.2151586	130.8913147	83.17423546	98.7601952	95.76123751
eco_gcs1_t05804	5.486097469	5.537740595	8.67357946	8.461775761	6.633917342	8.301227398	5.572587648	6.140613552	8.153393548	7.91846142	7.410078612	8.721084622	6.832424134	6.874250837	5.738622762	7.901198269	7.663031051	11.04991413
eco_gcs1_t09563	56.32101112	86.41254617	73.3505094	73.68742814	129.8545882	77.44275528	116.2390575	69.24641233	79.50658855	76.68365552	70.29535743	55.65718779	109.1046697	73.62981199	61.82508579	44.44942913	84.25160727	79.66334313
eco_gcs1_t05926	16366.31939	16944.72713	22813.15628	17347.26822	23535.76968	22680.99023	18426.78525	27206.65326	25486.80717	17269.60747	23965.37345	18598.47645	15215.67829	28229.67505	25103.47504	8871.240856	28124.80832	26776.72715
eco_gcs1_t08753	8.084574297	6.117153973	8.173281378	8.877323284	6.892359437	4.774479096	8.073405171	7.821914952	4.129289944	7.616350963	5.431921292	8.69146651	8.432410849	5.076201914	5.037747762	19.32608812	8.720504906	11.60891732
eco_gcs1_t00010	1050.336197	2012.377021	1350.782565	1382.900145	2419.111314	1266.891381	2212.526666	1220.60683	1127.00433	1503.088361	1223.090266	840.3311314	2157.883304	1293.824049	1212.874105	1669.900753	1002.465062	1264.080178
eco_gcs1_t06172	2330.194206	2926.451194	2426.338988	2422.291978	3180.953877	2438.422041	2908.9837	2217.342533	2424.533599	2595.548844	2742.338357	1679.605834	3322.544815	2467.521024	2191.152507	2117.999931	2474.027416	3024.646383
eco_gcs1_t04197	9.195966045	19.86519127	11.84190114	9.385351011	20.02326796	7.930755823	12.52414829	14.34788287	16.33881581	17.90451663	10.78107947	17.34709783	12.54864376	13.7742558	10.83942751	7.316474621	17.88595629	9.399977844
eco_gcs1_t09630	1884.496448	2536.179274	1952.228987	1919.885257	2610.092509	1796.486729	2199.629698	1611.066148	1809.398544	2064.056743	1787.01589	1468.545863	2381.138503	1926.697139	1971.737424	1565.378816	1624.849002	2034.669123
eco_gcs1_t05812	126.4246955	40.57149152	121.5089181	88.11763912	42.59605476	110.5742713	51.66080506	154.081936	91.54840304	56.23900918	115.23264	90.61183691	44.9197037	98.63932637	127.3314896	60.53564644	100.7401955	102.0015548
eco_gcs1_t05605	23.53124447	19.95399632	15.26322724	24.7727829	15.73275884	15.42387999	13.31532248	25.85268519	19.67402342	20.67984514	30.38089921	32.95086201	14.84750655	19.70986181	21.00073693	39.6495546	22.13710211	13.00275694
eco_gcs1_t06903	142.2545823	89.64980442	140.4962941	132.1282394	90.78699378	141.3189045	93.46839399	135.4680739	118.8961563	83.32286687	156.4309778	88.5913073	98.30830782	132.0992324	125.9306527	78.80439138	126.227044	103.132547
eco_gcs1_t08675	2107.941226	2760.185742	2319.2091	2430.904622	2801.173549	1977.943695	2417.66286	2016.955219	1846.632083	1917.183334	2099.639743	1409.50549	1971.608653	2821.84411	2396.18164	1316.027754	2352.854445	2993.110785
eco_gcs1_t08508	4.903299157	20.74150812	6.864665974	6.214313654	17.97054643	4.336098755	7.717955881	5.955800604	3.541517057	10.79468836	7.810695458	4.14786538	9.800718659	6.684300108	4.609651717	5.137545871	6.869731272	9.881181442
eco_gcs1_t10363	40.4228363	54.19229691	41.16460279	52.03669442	63.97575848	44.70116245	41.03716474	49.93138246	47.11634328	42.18260768	52.84743791	50.42077292	45.74603075	41.50041754	43.17141131	52.10079354	45.48628031	39.75449851
eco_gcs1_t05204	25.5733539	18.66832335	26.00235655	36.85001959	18.25057569	32.92159195	27.86278309	32.21883727	28.3149158	22.61844899	29.56187731	25.56297182	24.46639023	20.95264046	26.27559369	29.47400307	31.82125162	10.26330391
eco_gcs1_t02327	114.1531851	65.72838757	95.15183731	112.6482198	64.41767358	119.2833129	107.3246454	114.5458819	98.37523071	117.4535322	96.86657	72.37991433	107.6520799	84.83089673	137.3883166	132.0662655	88.6744209	136.2937626
eco_gcs1_t04266	2890.535349	1745.269944	1953.147703	1861.074887	1950.945845	2044.900628	1695.24071	2144.426448	2153.868977	1562.282335	2332.776423	1189.151072	1681.025823	2765.334786	1494.004824	1133.887031	2492.127192	2078.317303
eco_gcs1_t05343	80.15230774	43.53786427	90.50044314	76.056965	49.80719963	94.13052427	74.88590048	63.44865237	97.09152333	50.10619998	67.40671616	64.93601904	63.4959845	61.86796055	76.38501327	66.70593682	58.03930832	27.32923005
eco_gcs1_t04303	258.2982026	277.4811395	196.7592416	214.5045211	299.1718377	267.3517536	249.2733035	295.6728122	259.7410345	220.0814269	279.6431778	176.8899642	294.237067	289.6975866	263.8656747	197.1245595	319.6653663	284.9380932
eco_gcs1_t12350	4.679314797	4.073929822	2.807843645	6.220034326	2.96051611	4.059621703	3.525873507	3.704954898	4.364996973	7.973118167	2.802198213	4.494231808	11.40668116	3.488378623	5.30694038	6.503245651	2.955352103	11.93059573
eco_gcs1_t10893	2050.365435	1554.709927	1892.947215	2009.811471	1817.911275	2081.612895	2041.89893	1845.384809	1978.732203	1917.141667	1937.057356	1790.255569	2092.324869	1834.959136	2553.607534	1282.610203	1619.476524	2563.663007
eco_gcs1_t09299	72.99305887	51.61823972	55.9199171	79.01786022	51.83120159	58.46386594	81.6980996	54.13021107	56.00983695	66.50502073	54.17648921	58.78599028	74.08223947	54.27300116	63.93557659	70.67529524	55.74915077	59.59404411
eco_gcs1_t04914	7.442142001	9.870823974	8.856504821	7.269006867	6.43034894	4.362332427	7.254133661	4.584712818	6.369951664	10.07161395	9.52023241	9.948144029	10.82544683	6.667987933	8.298438073	12.92662524	5.726261092	12.65873597
eco_gcs1_t11208	266.4142407	286.1471084	190.2735036	351.0420127	346.345703	190.6080543	536.9828419	164.1770938	200.0233904	552.2563029	163.2691419	167.8457785	683.0113814	160.9340153	219.3392662	419.545607	210.342019	412.0586285
eco_gcs1_t04237	50.64586022	90.09079566	59.90196045	60.10023256	79.8398787	42.73450774	60.80553995	78.78366677	52.61833094	66.83240859	63.90847898	46.87674954	66.45125354	64.92649957	42.71092385	74.48026864	53.13590555	37.96736287
eco_gcs1_t00796	9.653759211	8.164277916	7.60522655	11.30280189	10.91225987	5.992681152	7.870015249	9.197519594	8.522807175	7.948530497	8.169984914	23.7872493	5.966388194	7.158279848	7.16548709	16.2766981	8.435754313	8.289409396
eco_gcs1_t03401	114.5669111	128.3963293	85.82864533	119.0004108	129.0337241	88.51286708	106.5366184	107.5534911	106.8911276	94.43445496	100.7769582	99.93136329	96.18822622	128.8660845	122.577566	82.24677211	93.58670096	106.9240294
eco_gcs1_t02685	187.4799813	48.9509589	92.00043503	141.728343	49.50953192	140.2860507	105.6277718	131.6707319	141.406017	98.90913503	123.6565033	97.43527877	100.3233427	107.2150064	144.1442622	69.08140483	126.0959467	119.5875657
eco_gcs1_t09386	4.181349526	6.081657482	5.588864611	5.866489801	4.600747817	3.441854314	3.044304197	2.96976777	3.335099458	7.453848252	8.389496897	4.599297114	4.065754501	3.1856387	4.200872548	2.870586641	7.98623514	7.797385677
eco_gcs1_t04523	2.870928161	2.518605629	2.213880043	3.106837347	2.977460711	3.632098938	3.095596147	3.46797578	3.403553436	2.831173211	2.677677202	6.162786512	3.192887347	3.248596667	3.832908548	8.31424444	3.293201515	9.189728305
eco_gcs1_t09573	447.3767151	308.13729	788.1088135	289.9692466	346.7195152	814.5286408	321.230204	764.5314449	703.1634683	274.718657	641.7568267	560.3102275	287.0325	552.6180819	691.3239545	170.9858367	657.4580994	658.2390483
eco_gcs1_t05761	214.7456404	205.8037395	172.5766519	204.0313213	226.990021	213.7201264	227.9743535	240.2389709	221.6405137	204.941861	228.4219603	183.2411259	203.296482	227.8693802	226.1773789	176.4075923	202.9798507	201.8924902
eco_gcs1_t02418	14.27195907	9.448068519	14.22765041	14.18012313	12.98544731	15.53124521	14.32139662	18.16928779	13.42778535	18.28054104	13.9770549	9.691165444	20.10396553	14.55169349	13.01032914	13.83376734	15.85625593	14.19722985
eco_gcs1_t09143	2.636880691	2.078186297	2.295897467	2.215558305	3.024021307	3.767753541	3.044652978	3.123519488	3.326315614	1.862364042	2.693119226	1.180510908	2.557049462	3.294963629	3.778316865	0.685258976	2.234590943	10.83384665
eco_gcs1_t02235	213.8235861	211.7205254	210.998035	186.2226144	242.080431	201.9799972	268.4432788	193.8700351	176.4167288	222.3653179	177.5375765	136.2529214	257.2450407	178.5173772	195.6341508	163.7781526	154.3925234	207.4849823
eco_gcs1_t10374	39932.64699	44133.30722	48787.97343	33449.1678	48344.43143	49388.96506	39467.88305	47683.65387	53251.73012	34183.28423	42931.68256	41265.97898	39719.76417	58464.7647	53113.26666	25251.33882	54249.19259	58345.69962
eco_gcs1_t02700	219.0149205	263.7404651	215.4979563	246.379466	305.0181649	221.1679728	315.3463698	258.7067322	239.210138	257.9110208	204.0728585	194.3779246	278.1617521	227.1431845	250.1242209	223.5301022	236.0768541	280.224486
eco_gcs1_t10676	5.263729647	5.689928085	3.95545426	6.462930031	3.913639147	3.70094969	3.060882094	6.607048101	4.020017734	6.118003542	2.710388193	16.34033502	4.534187967	4.132912838	6.00654037	12.73876945	4.542267824	8.142012394
eco_gcs1_t00197	374.605989	433.7533973	327.7024259	408.7796991	407.2460878	371.2381279	447.5640897	349.0363531	350.1571244	366.6799568	356.2879225	286.4647951	402.8844402	341.4650768	345.011478	327.3452653	293.7057537	330.6990446
eco_gcs1_t04919	604.4505363	804.8158283	572.0731542	677.7995443	783.4975408	580.7715419	695.2532898	565.9216066	579.9108554	563.2023724	553.5277979	446.7930037	636.4577703	746.0993781	594.0862859	421.820306	603.8600575	615.2053279
eco_gcs1_t10847	20.53557899	7.330378326	14.55137554	18.47385211	10.24260282	13.82481147	14.31840123	8.972946153	16.20467206	16.66079167	8.948040956	25.30614687	23.69860023	5.766462036	15.15927321	27.02700169	10.6295909	9.429209565
eco_gcs1_t11141	495.242503	716.9118831	600.2014152	449.9786786	716.6623827	612.1706234	555.6377344	635.4872928	654.3119697	491.8371071	536.7649624	500.3720556	521.1241579	623.7516545	579.0222083	365.5285601	607.7312781	615.968416
eco_gcs1_t00776	2.675387543	2.162705756	2.195706365	2.252846708	2.837599339	3.545672148	2.984310139	2.975278115	3.242275059	1.801782843	2.678436517	2.06326969	2.478692721	3.201219961	3.638264262	1.131844785	2.232267659	9.340201706
eco_gcs1_t11399	111.9433854	44.35353285	65.23386016	119.2230257	38.95705395	61.52569598	109.3474195	60.05438651	48.3141073	122.8104071	61.11145874	50.46434873	169.6644696	43.01564417	72.22717697	161.5858942	61.06002158	54.15832859
eco_gcs1_t04030	27.70636874	19.06549737	20.19644302	27.1573159	23.0207858	28.4669424	24.17798403	21.0630558	31.58928053	24.61076871	31.90396941	34.05098712	25.66049406	18.41530091	20.92093061	24.95381995	30.58511091	8.428175183
eco_gcs1_t07555	310.522661	90.50443653	294.4855179	202.4393852	78.64446672	312.7022229	131.5057824	312.0738996	281.8877465	126.8736442	234.1768451	268.4456234	134.7217166	239.2394404	355.0827115	104.2697338	232.887429	352.1798737
eco_gcs1_t10520	114.5147638	83.22683002	123.8010686	119.9850722	78.27711532	109.5990199	87.23202755	123.7337587	123.4828105	83.43726556	116.0227351	104.8372748	69.84944134	127.7081139	111.0384326	76.25700288	138.0009024	106.5302547
eco_gcs1_t10954	412.638217	343.935852	335.5135096	387.5870097	336.413423	401.2907918	471.4681605	320.2643738	357.3766072	394.1588338	322.9642931	260.9642831	441.7433283	344.4980921	399.8382577	279.0067466	299.5930188	363.7651945
eco_gcs1_t09127	16.35571658	56.09565184	21.15620411	23.06061044	60.23105542	16.40517205	29.94923717	14.69957968	15.77323017	36.70215823	20.31444844	27.98320454	36.3349686	19.24433658	13.38307154	42.24121576	22.52886236	32.1135126
eco_gcs1_t03845	25.02404531	5.602987829	17.78737593	16.89323126	7.821273665	20.44484034	12.29505545	16.26590932	21.71217651	14.12572442	16.90950069	27.05487789	11.7691781	12.422848	14.76216455	11.83388227	17.7234289	11.85137846
eco_gcs1_t03447	5.981390419	8.246859805	9.606051141	6.62744343	5.809707911	5.999678666	7.957226616	6.912309762	4.969376735	9.121548982	7.420137722	14.13369238	8.500963582	5.753768329	6.090909187	11.71891432	6.179520199	9.488565933
eco_gcs1_t09061	2.699558412	4.830873653	3.442862	3.070265978	3.290163866	3.751879536	3.408584102	3.257220194	3.304696529	3.748810723	2.694481691	3.235005026	4.089687983	3.388362639	4.196345964	2.70501669	4.008121973	10.15543061
eco_gcs1_t03701	532.2247068	649.6441934	634.6856821	570.2516105	684.300284	629.2496585	646.4800215	469.7169299	696.2373087	518.5887327	508.4942115	483.8080758	639.9262225	505.4716456	556.6862117	393.6705156	436.7474257	422.039439
eco_gcs1_t00719	66.51836406	91.88337577	71.12056822	81.41877452	119.6150129	70.61409983	102.1427687	63.0304285	70.90074479	99.73296985	83.26516817	52.60687057	111.0100382	85.6240637	59.48242082	73.48810977	81.52997472	61.49243366
eco_gcs1_t00023	1359.771948	987.6035447	1216.166522	1258.074625	1049.808094	1502.732342	1254.753573	1687.101594	1352.671231	1035.772862	1596.209554	1131.209498	1071.633518	1505.580044	1371.691129	775.3565604	1590.820372	1364.098324
eco_gcs1_t00290	15.72126993	15.33428922	14.95902063	18.45219155	15.36752965	12.16692336	19.33211976	15.07848676	13.1197495	10.63987847	15.94078343	21.90092779	13.59768734	14.43470092	13.01430784	23.70032274	19.33653717	11.39621295
eco_gcs1_t10164	44.42560935	68.51654845	43.2015439	60.63087301	80.67409452	47.59498885	59.86246869	50.38600039	48.78605077	65.02823292	50.9395285	41.72471699	65.76897974	51.04237707	34.48183108	64.11965861	59.00402285	14.97417787
eco_gcs1_t09753	3.95309774	3.400492261	3.344383227	2.64326301	3.301038892	3.884200787	3.180177995	4.207754281	3.540927456	4.485858438	6.358877	6.352871218	3.384106345	3.354086606	4.596668376	5.623073839	5.353132916	9.690408301
eco_gcs1_t01352	8.815824453	5.075112678	7.036633175	9.156075622	3.586822496	9.14541766	6.948761091	6.33461958	6.054278627	3.570583594	2.798063776	6.553846893	3.598045415	5.775649809	5.880785499	5.858934417	6.009771292	7.326969106
eco_gcs1_t12143	10.56162935	14.05911626	9.878564561	17.54566721	10.84376076	11.19146669	9.896813909	17.53044777	15.82349704	9.52308124	19.61266324	53.98910868	7.776895589	7.685455227	15.15156033	40.737772	16.52398146	11.1517114
eco_gcs1_t11588	17.40436148	33.3947542	25.31737826	30.64620438	21.21438599	21.88831456	17.06136999	25.2449413	21.72334257	34.85419512	48.36426129	48.90626047	19.60006656	26.95052422	26.10100239	43.58362538	31.73913784	11.02511232
eco_gcs1_t11270	16.78135118	8.122709017	16.69545235	14.05609577	5.085013252	12.40482023	8.573593027	12.17596017	13.38556541	9.76053521	12.09028296	24.33803625	6.952074094	14.74419529	19.38823225	21.16219995	15.171757	9.267123934
eco_gcs1_t10872	371.0803227	359.3826967	432.4454398	325.2153274	311.4227315	439.7576358	267.2076455	480.5571227	396.9607719	271.8961404	396.1632274	325.9100528	256.3375273	509.9957617	454.6743819	202.6688676	416.5414528	472.4058563
eco_gcs1_t02370	6.513960318	11.39520371	5.443312705	8.00724244	15.07790212	4.451132861	8.466768866	8.236436296	4.995790228	7.277733489	7.948011435	6.827205063	10.48634015	4.820954936	6.204820935	17.45325514	10.18555931	9.941924181
eco_gcs1_t07910	924.7163818	1119.451909	1202.743042	926.6794363	1131.351697	1052.241205	953.8633712	863.186899	1182.290057	843.2836673	950.764234	832.0360814	840.1804312	1190.758201	1159.793775	537.1516942	873.8731491	1122.827393
eco_gcs1_t08834	1959.805213	2508.221922	1700.169511	2119.12564	3254.061794	1750.849759	2534.516526	1506.063767	1615.299525	2855.4779	1597.958603	1247.199383	2849.969507	1709.672598	1544.050221	1663.776255	1513.436366	2025.263279
eco_gcs1_t09559	577.208133	918.4391877	849.0673947	583.2793809	1049.815239	902.1269695	843.5168448	776.0680077	897.7874264	730.6388933	766.9275564	605.2224775	835.665292	867.5192132	734.4822129	406.7705812	856.9018397	857.3660855
eco_gcs1_t01375	78.84815543	113.8287697	79.71827971	71.84070548	135.9811199	91.81523166	95.00610616	101.6091093	104.7998199	90.60578347	99.07151751	89.17494477	91.64227473	103.0261222	93.60641302	70.67035442	96.67548929	74.33763687
eco_gcs1_t00485	483.0576116	330.9193054	426.6975981	453.2228869	316.392615	492.6160185	398.9281493	426.0674706	450.839372	303.095711	393.9181834	352.2926004	382.750944	396.7976648	509.642632	363.6222344	368.1662146	209.2725087
eco_gcs1_t01410	207.1548096	248.9423929	167.5078868	187.0694761	259.6239416	172.0151809	202.9520719	155.5775355	166.3122326	191.3350736	158.2830601	122.0528589	204.4372137	157.5226689	137.6578069	135.5189938	135.7371157	102.4571895
eco_gcs1_t06548	48.9816122	48.9434203	41.27424151	47.50866495	51.24969669	67.57376499	50.22605937	59.99097082	58.12347177	49.41120866	65.56849153	47.26488477	51.74343577	48.954882	46.35677838	40.05161604	56.788831	39.20463337
eco_gcs1_t10037	191.3630925	116.1382402	244.707349	222.1893909	198.1121711	289.2097853	216.83164	297.0896217	306.850964	177.3841045	300.3691155	190.1557036	179.9584816	238.9588862	168.3942803	121.3296442	397.6872175	182.8611568
eco_gcs1_t06749	6.630332059	8.349904298	6.193297074	6.364180721	5.097895954	4.021114622	6.475364506	6.446869067	3.885363416	9.067410985	3.322185945	8.535023431	5.831578126	4.114089916	5.587040155	13.36600678	5.339430691	10.45512896
eco_gcs1_t11825	99.98121906	110.6272197	113.7134464	120.3987011	101.9973393	83.9231604	113.8224209	82.85695349	88.28294507	102.5114295	92.44824652	100.7529398	109.1122331	73.14277911	67.01362077	85.84497198	87.0996498	127.8107967
eco_gcs1_t12463	272.8258566	90.3258727	196.3415681	176.5174107	65.8263987	276.0067029	167.1729624	173.3391645	164.6050017	102.9635865	250.7003682	159.9025633	97.23173736	243.1086842	243.539111	81.59545883	92.96247842	211.0701703
eco_gcs1_t01819	2.736077545	3.583228313	2.278566599	4.692875458	2.958302236	3.655288478	3.240305577	3.328248433	3.367149677	5.490566682	3.566566895	4.977266069	2.829445572	3.21961771	3.794684306	16.67803887	2.714238499	9.587231766
eco_gcs1_t00104	86.27319112	48.33988996	71.40836954	98.52287071	44.6812613	87.07291134	66.01252791	73.22896242	77.14748858	61.79051213	72.48435209	73.7836427	67.37988784	75.69070666	89.73344609	75.9495268	77.64676089	52.05436901
eco_gcs1_t03747	71.92661127	111.4362269	60.81121201	86.12447742	109.8186867	55.91788407	111.2692506	62.34865239	56.65851124	102.8452972	62.54224559	48.56693476	109.7598922	93.47235758	67.77075439	82.88618864	64.30875909	64.39620013
