	t10	t10	t10	t20	t20	t20	t30	t30	t30	t40	t40	t40	t90	t90	t90
eco_gcs1_t10074	1162.858809	397.92452	357.4843053	1379.884386	1029.041094	1339.038149	1099.553838	349.5766717	2071.121272	1243.953156	439.4184252	319.6088319	1068.833276	660.6958846	740.7155329
eco_gcs1_t12099	151.4498188	297.2983377	365.1399332	172.1832873	291.4611038	235.6074902	227.2005104	478.2942702	248.06941	132.5515428	419.8624826	452.7292566	291.1322887	404.7435123	369.2825978
eco_gcs1_t07574	502.3362049	120.7445387	118.2267283	834.289335	345.7414776	373.8376472	548.0245319	99.86103496	553.7516031	502.1536993	128.3288408	72.53390468	285.9999769	166.3384225	179.5955022
eco_gcs1_t06168	787.8832587	1160.49172	317.427143	850.5396781	1026.903578	1107.838806	666.2500621	363.109387	2094.874411	1478.982954	647.3961106	733.1250617	4308.168141	2332.845322	2751.388504
eco_gcs1_t04403	511.5347731	158.1608692	150.6547052	377.9962587	154.0867825	164.3060695	232.050878	166.0654426	287.6715722	411.4693768	144.9785587	144.366995	343.0849671	146.523525	123.4676176
eco_gcs1_t01981	413.0581042	202.2079057	308.2262717	1379.430378	1630.06192	3239.626127	1728.30585	441.6501618	2774.147688	840.1133783	298.3363312	192.7410588	192.0771287	172.6771119	149.8245322
eco_gcs1_t04895	1631.375341	571.2046386	273.3118099	1531.025654	758.1187793	1508.11392	439.077947	119.4386711	1454.604389	469.6270947	148.9177154	202.3037947	478.2020601	338.7448286	386.742348
eco_gcs1_t11445	1767.915477	289.0836285	204.9076829	1042.906264	565.0797072	771.9066441	511.514464	141.7183915	1099.95182	895.0791728	264.6323942	125.3365154	450.6309141	189.9084315	272.3145653
eco_gcs1_t06913	145.0575264	299.587443	211.6705052	166.4722188	153.3175728	201.9979965	200.2084086	230.9145982	176.0674092	290.3443376	288.8071819	193.3262701	566.4759708	355.111465	399.3545796
eco_gcs1_t09344	1482.307714	453.999739	569.8975494	1203.142858	695.9810841	1073.952232	1220.516444	619.9998286	2266.063633	1907.468801	1151.869644	547.2875591	524.5397488	416.0549584	566.5262459
eco_gcs1_t00615	6.11189518	1.663541707	192.3312554	5.915601973	2.927317309	126.2283485	4.64342603	1.210177995	49.62185876	4.545137918	1.517670607	179.5466762	6.108774774	2.391808445	123.0909358
eco_gcs1_t05365	874.9640733	639.3784525	854.3032052	936.9530392	643.8983007	742.01751	648.6364997	747.3457239	608.9615958	691.9535228	879.0957333	771.7874743	526.4595834	549.2987272	593.0079998
eco_gcs1_t11738	716.4811608	277.9318815	246.0836975	649.3037868	234.9023363	244.6855642	406.8696274	278.8218355	594.1451584	640.5124282	208.1791759	294.3658761	735.4638224	305.8466903	349.0453503
eco_gcs1_t07009	2881.707979	554.4796573	320.3794437	2160.460338	951.9446096	1031.037804	1211.779093	360.4657956	1462.172627	1741.288095	322.8787318	355.6208369	2121.002154	939.4357534	743.3926655
eco_gcs1_t11792	1821.113261	579.2169438	380.4478728	1759.696302	1211.76081	1622.470282	1127.163992	460.8329819	2015.055186	1467.268083	546.140848	459.4619619	1622.327584	945.5289954	798.9594334
eco_gcs1_t00891	105.0008929	104.1793066	146.6897477	124.6773086	155.2720286	147.2374872	84.86243305	126.629864	168.9237805	127.9600323	316.363668	135.651765	55.36004269	134.4177143	150.624085
eco_gcs1_t12472	34.75457336	13.19200729	10.97837867	47.15837548	9.882047008	15.59592382	26.39453201	18.42201938	22.11052651	46.8800661	12.88851874	11.43943578	35.20464692	7.958382233	6.793529828
eco_gcs1_t02169	3464.037885	210.1512563	122.3090811	1494.58896	437.7562579	691.0286188	880.6996122	103.283194	918.8510782	1648.767468	112.4541024	113.2543732	876.5662016	223.6357613	316.2202353
eco_gcs1_t02365	19.75205165	18.15932268	24.53733751	20.69623035	11.86301102	21.00042246	8.855865581	15.02179724	19.03597489	17.14536086	40.38723566	13.30841383	16.38858117	9.197279472	9.008248087
eco_gcs1_t09641	251.8913891	308.3608588	411.6999655	353.3089458	640.2953719	815.2993503	312.11686	366.1284365	566.3095464	252.8567937	285.4540937	327.2456697	154.4448648	257.1095709	261.5118097
eco_gcs1_t07490	14.9479338	16.94495265	19.02382786	16.09174944	11.04359261	19.98487329	12.50416326	9.490583413	46.8547538	29.20579774	29.90876883	18.04837168	17.28841971	7.035246291	7.26047163
eco_gcs1_t00423	506.0359458	464.5429618	255.8746194	969.5927393	770.0962652	1047.928974	576.6935119	221.5414599	1192.819172	793.077351	382.1162911	417.3300628	1681.280644	970.8332894	865.6608919
eco_gcs1_t00030	70.79907468	81.10276264	142.2977061	47.86729438	43.65746585	43.67406637	89.48125547	161.4493187	23.99417156	53.99523003	143.7586478	118.565139	42.47605161	49.00092785	68.3828897
eco_gcs1_t02730	564.2785924	766.6285608	83.27383117	285.6776353	278.3519923	341.5751797	132.9483494	54.2539683	284.076734	61.11140471	13.68047809	120.6067478	1512.789793	1219.221959	292.271704
eco_gcs1_t11544	13484.50532	4156.480062	4958.261976	19871.06088	6892.245452	37012.77648	9715.851165	942.8645703	5906.400398	6562.637765	1351.815545	2606.903182	15161.5912	7827.662794	8363.835416
eco_gcs1_t09059	59.53657917	27.99200125	20.90037982	54.32181488	13.93429702	33.30654219	31.05539419	13.66127276	44.32969499	63.18735347	77.65734611	17.65881228	72.99341357	19.46250893	29.65627097
eco_gcs1_t03092	86.06732839	96.34984561	33.57076279	107.5097381	111.5811772	82.83295434	85.95811277	36.29502363	133.6025288	100.0984876	12.5822092	50.15733388	227.793467	163.6355694	94.26932889
eco_gcs1_t06620	46.34887602	72.20872433	147.2486323	38.01446177	32.33634883	16.63623584	88.70801071	185.116871	21.88469193	31.48788902	181.3440365	143.0997744	27.14274206	58.11799149	33.82050554
eco_gcs1_t02084	180.8007659	169.8443768	151.7720262	267.8593686	168.4545158	204.5455146	210.2120305	140.0580754	140.4781707	146.823022	225.2539864	120.9148149	143.5789203	134.8367688	111.3470483
eco_gcs1_t07958	536.2133058	693.5377318	716.8934947	1035.137353	1136.752373	933.2646849	832.3829381	766.6716671	632.8191841	1075.646417	684.3399118	621.7996451	653.2257497	583.8984804	583.080323
eco_gcs1_t05546	127.1637351	49.56332813	39.46335038	238.9778397	128.3075122	103.9218497	121.0952011	39.09310714	114.3966464	96.63634475	43.88777343	23.28536825	58.90401644	33.52308066	57.36874782
eco_gcs1_t07661	44.47016989	108.7722894	152.7288113	38.09288518	80.83486563	47.72701857	104.5921502	144.519224	23.46016364	39.17452197	267.7251309	170.4713986	35.34093434	76.70041575	82.45614463
eco_gcs1_t01166	264.8375699	218.7458567	238.9619437	497.7790888	359.6348161	451.9462248	346.473254	223.0728979	366.8396944	376.6350744	160.4026902	183.2137948	207.1354446	185.4234069	192.5253974
eco_gcs1_t11681	102.1668857	270.5950431	248.5773473	246.0610606	562.0974572	641.9203585	247.6089703	322.937322	1221.534346	373.8786642	423.5231115	255.4100505	300.8563582	350.3460185	270.8817445
eco_gcs1_t01579	7077.515477	1004.08746	340.8692917	5562.752375	1549.808974	1930.926197	5323.389647	353.300475	2489.1628	5124.116739	586.2933204	633.0185221	9226.656335	1732.171136	1957.41427
eco_gcs1_t11481	76.43009384	85.27429975	106.0527064	109.0796031	67.64259833	82.27937279	67.41046881	96.50354905	74.38143805	145.9556371	248.1993869	92.56286216	72.6033161	66.36823909	61.68609918
eco_gcs1_t10232	216.6989034	396.2647985	431.0625079	490.5850167	513.7941218	337.8791905	331.102456	412.5957534	516.215601	300.3887809	325.1967283	393.763489	321.9791866	373.6656504	336.8488898
eco_gcs1_t09074	119.8969696	633.8020428	759.9217062	77.12138697	302.5924188	130.1296588	210.1682692	768.0727549	44.50973664	84.73668824	689.6372183	817.9489082	77.5514837	388.8462538	381.0253058
eco_gcs1_t11576	119.0018712	218.7134324	285.2169899	577.0915608	479.4204559	189.7187334	449.9064043	401.3279914	1272.526054	796.1409094	274.8700067	286.8815664	84.97848274	193.2875997	147.8722734
eco_gcs1_t07302	142.9925584	164.0995706	78.47258064	245.7244505	236.56928	363.5751014	253.2762382	100.8532647	244.22906	373.2065725	181.6801842	133.4305088	857.845041	362.1606009	416.3183201
eco_gcs1_t02036	150.2205434	407.4283318	314.1804045	186.6743848	404.8648569	364.0627734	260.8900146	331.8728018	369.6846157	202.158135	300.5045657	349.9986565	258.8591221	363.647889	311.2313215
eco_gcs1_t12010	1733.67034	1747.336884	601.0941599	1451.790733	2193.984757	2018.747687	1762.013587	833.3734246	4384.861651	2494.836772	679.5518611	1065.995068	5939.054414	4720.55243	4197.687163
eco_gcs1_t08716	7339.161215	6036.361165	931.7625584	5131.05406	3791.243373	3498.556887	4988.745578	1101.549582	4390.560259	5464.827887	964.4209348	2507.471392	21506.91941	10403.30624	12370.69174
eco_gcs1_t09876	250.361639	447.8239504	444.3839905	247.8587478	234.7491285	453.3110491	186.6008754	338.9508099	231.5273389	179.919918	387.1138122	372.0033778	789.2815947	425.8975999	386.0424894
eco_gcs1_t06601	7.272081814	2.893515183	2.983284757	9.336038362	6.37627873	13.44891339	6.65418985	2.598089275	18.58072353	6.52539163	2.466465727	2.551700159	7.001601629	7.258439641	5.605484126
eco_gcs1_t08092	45.44782709	10.6114066	5.381043843	34.42559532	6.990337588	15.47613638	102.2749356	6.141747672	23.05315821	37.55794463	5.86703288	6.472946848	34.04424834	4.134073009	5.540907395
eco_gcs1_t02293	280.8272461	235.108403	120.1024406	243.3258815	279.8158336	443.4705554	257.5767154	153.3771882	592.0239025	272.7946072	163.0812705	186.7831297	533.0138169	438.5157841	431.7690373
eco_gcs1_t02739	27.70136115	38.86889334	3.525467318	13.90569615	7.138353769	42.78883736	67.08474958	3.718151929	73.49200743	24.95587436	3.860078498	5.461707842	232.1426253	204.5264853	38.2106949
eco_gcs1_t00778	15.36937895	96.0471517	127.4743728	13.95488581	40.20371852	21.59233109	6.981144641	132.228405	20.29063217	11.4047108	136.902456	128.4619667	12.04285024	55.19341532	50.53187943
eco_gcs1_t12337	7043.980075	566.1537588	631.4562273	5974.412942	2539.714262	3719.915104	2475.036381	409.0948326	3938.844605	3731.43075	1962.1553	414.9164455	2359.920773	1183.015549	1395.492732
eco_gcs1_t08241	126.530733	260.8917625	388.49426	106.336429	144.8074524	93.30676613	221.9419144	411.392899	41.97016949	109.3839626	199.8285576	383.7461705	74.16251173	150.4563463	171.916939
eco_gcs1_t03350	2180.07308	713.5272168	184.0550875	1342.062702	1086.799059	1656.205834	819.561121	183.7632718	2536.052876	3414.141583	914.8836598	151.7280577	1903.309609	821.4191341	865.729323
eco_gcs1_t02301	374.3043033	100.9533442	160.7669091	446.8888191	405.5359961	480.5322391	380.1789889	153.8784815	956.4391419	282.5478532	75.22426248	104.4821607	268.2411962	354.9603977	367.20673
eco_gcs1_t03595	499.6281198	169.2018775	70.071239	443.7722581	194.2296917	262.7089853	345.4893394	122.6835481	842.9773389	657.3759885	339.3850973	165.3381529	851.3013852	384.8758608	424.0329776
eco_gcs1_t06852	527.5893402	299.450918	417.3576061	517.7915221	345.1179833	387.1259238	486.7147609	417.1685091	200.9015812	456.345777	525.3828279	313.7965271	286.1490007	289.6872969	287.7511515
eco_gcs1_t01116	85.10313601	154.6059682	138.7731197	168.6468291	255.4068407	201.7313254	204.7611185	164.6292217	286.6579391	228.5494157	169.3349168	128.4815623	297.5718746	276.6427526	214.3198203
eco_gcs1_t08327	8.205250226	74.08255172	102.5539128	8.634956798	46.26754421	18.625148	11.39742839	128.3364935	19.18678737	10.42016633	105.3517938	120.6770432	11.19515704	62.58749936	50.88376385
eco_gcs1_t08303	203.6470255	268.5049085	262.6957404	142.3724668	199.3907382	147.0477959	139.9308535	243.7449309	183.0545667	125.2280902	385.4637362	268.7388669	89.32095064	241.9733581	261.57642
eco_gcs1_t12022	126.4104976	648.4517491	986.6934997	140.1573523	502.3506275	221.3811939	300.0210674	897.9106004	48.67085675	119.8058033	797.4473513	873.1532094	79.07423611	592.7254299	528.4929759
eco_gcs1_t00842	24667.48463	2210.370194	2761.207093	173818.6013	6251.554581	18028.07034	98835.02187	1868.541376	14183.63372	66286.5705	4108.127678	1078.66251	1745.283709	2426.043811	3978.14408
eco_gcs1_t04151	100.5515333	46.03618863	58.84393961	135.9109324	54.89770619	68.06540721	77.01514104	62.3239291	76.75774163	112.0151167	106.5962781	99.16792287	139.49022	50.21552856	64.95433023
eco_gcs1_t07768	20871.52463	3211.68481	2328.263337	23624.38246	8866.674976	11817.99547	12740.96097	1515.85194	13539.33828	16696.8379	3662.672885	1302.063467	13593.28354	3668.722893	3859.212357
eco_gcs1_t02402	103.0007018	192.5035988	103.1534355	175.3022889	172.6489958	264.826102	239.9897406	127.488689	255.6519562	208.6968144	80.44423664	123.5438863	494.1098566	277.6238203	269.9048103
eco_gcs1_t10238	12.65037029	57.72027935	109.9721259	30.04463193	18.16121997	28.72280377	42.58734195	81.05191585	18.69010513	10.31095724	17.19278565	87.17714416	10.19450151	29.46697493	19.09481137
eco_gcs1_t12400	315.6332141	255.1967029	85.17550035	348.0102872	146.7642545	149.9874847	206.6229063	121.8844085	210.8620576	379.347121	117.6142635	318.0989862	2077.99825	813.2607641	609.9818247
eco_gcs1_t06054	383.0219799	58.79796952	89.8056517	101.9982682	66.0495651	490.8240231	114.4279634	73.76265327	539.8396313	96.89333236	73.60825419	130.9487822	97.49837761	61.05702096	104.5265452
eco_gcs1_t05723	39.62177702	95.85410711	128.0908823	27.54176307	57.12227048	29.81771986	84.71260158	147.6681894	22.06411657	42.3489866	141.9517403	107.5339164	26.97287181	67.75317612	51.23620234
eco_gcs1_t09956	122.9789621	147.7216015	140.0137731	252.1612897	189.8904606	289.9336895	204.5176757	142.5277718	323.7444283	252.544728	104.858637	167.1048956	369.1981872	251.3911783	295.1428746
eco_gcs1_t06199	97.48347852	102.6824733	117.751022	113.7400563	385.5527474	387.2068	77.32373929	105.7814216	419.9308396	69.18713885	146.6299641	96.42969617	60.57672505	123.8625072	65.6837829
eco_gcs1_t00145	61.09008485	64.44687237	15.99778397	32.43986652	47.19539188	56.66213455	41.89400512	39.26856848	82.61474811	30.80930302	61.7925483	11.13073075	30.96712153	27.36018569	16.54073522
eco_gcs1_t01335	108.3763836	68.3271254	159.5872998	107.5283464	70.20159446	64.70704073	70.23965382	131.7717198	52.43721586	93.17199231	102.4516893	133.4778318	80.24594152	91.69180478	104.8664131
eco_gcs1_t05659	48.94654829	374.727317	564.4852168	81.97579405	299.7620857	160.3892414	149.6940814	664.1511106	52.71862483	67.5288079	482.5665289	509.399868	49.26948706	365.1525357	279.9963321
eco_gcs1_t00173	202.435659	349.0097006	216.3389291	275.1531274	447.5738182	419.1932926	249.2052278	235.7145934	469.4296322	248.362364	202.4207896	231.2251346	323.1437116	325.8219185	409.8671916
eco_gcs1_t07553	60.21614306	66.52949885	109.1143407	49.49667404	106.367992	105.4732236	40.57505878	106.5718309	124.6005183	32.3695474	90.73536207	84.72720409	19.53808986	56.48128958	55.41221583
eco_gcs1_t07873	49.50027195	136.7114158	224.4875022	62.28041495	85.27754892	41.14010135	150.1604866	167.8127369	19.47166049	45.96052368	80.69821835	176.3178313	65.32254318	123.7780027	125.1017318
eco_gcs1_t04262	243.4881265	176.7787582	160.3988691	277.7247166	177.4677013	254.0963952	157.3562214	183.2972548	187.0194305	252.9207755	152.4373351	150.0130747	173.6375003	118.3939733	104.8452155
eco_gcs1_t05080	340.9204312	419.2273422	236.475913	231.4755481	209.1493257	511.0048727	355.188533	255.1040438	725.6164985	644.5531901	333.1262413	267.9640806	566.6992708	419.1701532	296.283915
eco_gcs1_t11763	404.099766	368.338526	471.9059842	649.8816581	545.3176101	795.8393682	396.5715376	464.6140643	586.4731142	446.5583086	630.0500487	423.29923	284.2332259	301.4419409	324.247308
eco_gcs1_t12187	79.51185559	156.948856	204.2366243	77.64836503	97.02096399	46.38620116	128.375945	273.6133491	38.38765137	74.9915017	170.0171862	246.2050123	69.00415052	104.7030867	103.8945074
eco_gcs1_t10984	189.6566073	197.8300498	237.4611115	199.3792686	179.6176485	237.0373141	253.5328545	239.8907474	190.6542246	389.8783151	224.4009862	220.4759081	336.1421691	207.9684245	175.457032
eco_gcs1_t12420	64471.72934	18096.50991	33224.83657	35524.2294	154363.7904	208197.8289	13874.90682	34543.67019	364975.5082	21832.63279	42707.69788	29412.04358	38061.11608	106024.0132	123103.193
eco_gcs1_t04956	33.38639406	14.24575036	5.57604416	50.29765619	61.86847284	113.3389488	30.17414582	6.809868952	137.8922406	47.67684513	11.66084592	10.20124307	137.5725675	92.50649435	81.27763847
eco_gcs1_t06062	44.12746473	173.0916267	258.4812896	59.20441728	114.9464497	74.34345449	119.9643781	261.0889386	57.8915009	44.49430897	203.3790177	249.3661948	29.9944352	96.58824533	96.10830264
eco_gcs1_t12426	65535.14046	19038.46585	33093.93492	35797.00231	159670.5327	211431.017	13820.19487	36166.54259	367045.1919	22013.29865	43058.99166	30256.44789	40037.68549	106023.9778	126864.1199
eco_gcs1_t09461	167.5978982	343.8005838	425.5840213	96.33719202	195.6977991	156.908054	216.2983552	463.7328625	134.0297333	199.0659912	230.7887235	445.8131828	220.0543703	323.6122393	285.3968986
eco_gcs1_t05063	4444.174983	1381.650458	237.4603919	6072.15636	2204.453207	2512.349451	3361.251318	324.2239551	3472.531017	4917.059688	542.7156004	652.1871454	12416.18805	3064.762144	2258.107273
eco_gcs1_t12263	6.742108703	2.047168051	1.566492081	6.994278761	3.109471114	7.567512178	5.255434862	1.410801362	18.99297084	6.432017197	1.954311708	1.466072842	7.707467815	2.747269178	2.854872871
eco_gcs1_t01495	216006.527	17596.02306	8920.492917	74482.63419	32935.51479	26330.864	29082.79326	4589.465439	47794.55551	29296.77168	5247.320412	1586.40186	9863.499647	6190.083324	6808.33731
eco_gcs1_t00705	58.18759252	45.19637809	54.55523889	21.06493361	20.92458402	12.57030392	13.44202223	57.98174058	18.55606494	18.01333113	12.18978601	69.42734002	14.61387837	25.00001035	23.5910439
eco_gcs1_t01246	77.89358943	322.1368648	464.1146028	51.72245831	146.363749	38.37162122	240.2626689	503.3694738	24.11786734	62.59167873	271.7676033	453.5884498	55.50141754	197.5708374	133.6197481
eco_gcs1_t10911	120.2748698	16.95417582	160.9562308	152.2932561	77.30309501	70.11206465	111.3995312	104.6103824	43.06169812	108.9946058	130.0164216	93.55979485	86.41646532	92.7657835	97.1034319
eco_gcs1_t03263	189.6647075	335.878299	305.5762668	148.9894772	217.375695	205.5793713	183.2484118	352.9740383	303.4564852	149.0978843	365.7173519	295.575423	213.6690625	351.2541907	336.3589067
eco_gcs1_t05421	2379.831319	527.9937312	575.1176993	767.9668902	393.7993989	2643.549578	1395.537557	397.4541276	3320.896684	1774.975086	349.5186559	626.6352433	1739.274649	652.7532328	1039.382576
eco_gcs1_t11667	85.81948261	371.8424565	351.7419379	98.63432087	273.0458493	187.7880124	125.3104126	399.3463341	37.60772589	101.1446135	582.9668462	335.9578926	59.25775582	336.9954817	220.9029193
eco_gcs1_t12526	6.117132022	1.614389659	1.199640465	5.91806821	2.934562096	7.009386607	4.639772722	1.179403472	18.75433913	4.546761771	1.447790574	1.212357734	6.112804639	2.295754785	2.550671405
